# time 	 divergence 	 # of mutations 	 # IGC chances 	 IGC length 	 # IGC failures 	 Changes due to IGC  	 % change due to IGC 
0.0	0.297849462366	0	0	0	0	0	0.0
0.000251098616016	0.298924731183	1	0	0	0	0	0.0
0.00602387470045	0.297849462366	1	1	3	0	1	0.5
0.00768767497533	0.298924731183	2	1	3	0	1	0.333333333333
0.00904386046569	0.297849462366	2	2	3	0	2	0.5
0.0101513315309	0.298924731183	3	2	3	0	2	0.4
0.0102072375338	0.297849462366	3	3	3	0	3	0.5
0.010563034315	0.298924731183	4	3	3	0	3	0.428571428571
0.0114174978055	0.3	5	3	3	0	3	0.375
0.0124152595607	0.301075268817	6	3	3	0	3	0.333333333333
0.015247977413	0.301075268817	6	4	3	0	3	0.333333333333
0.0156342342302	0.301075268817	6	5	3	0	3	0.333333333333
0.0161230311096	0.302150537634	7	5	3	0	3	0.3
0.0178583790222	0.301075268817	8	5	3	0	3	0.272727272727
0.0191792219013	0.302150537634	9	5	3	0	3	0.25
0.0206881372918	0.302150537634	10	5	3	0	3	0.230769230769
0.021428071603	0.303225806452	11	5	3	0	3	0.214285714286
0.0223809892458	0.302150537634	11	6	3	0	4	0.266666666667
0.0240801211977	0.302150537634	12	6	3	0	4	0.25
0.0259882304617	0.3	12	7	3	0	6	0.333333333333
0.0277856705024	0.301075268817	13	7	3	0	6	0.315789473684
0.0296035094569	0.302150537634	14	7	3	0	6	0.3
0.0299714293024	0.302150537634	14	8	3	0	6	0.3
0.0306133142828	0.301075268817	15	8	3	0	6	0.285714285714
0.0314341105327	0.301075268817	16	8	3	0	6	0.272727272727
0.0317993559411	0.3	16	9	3	0	7	0.304347826087
0.0318868356601	0.298924731183	17	9	3	0	7	0.291666666667
0.0325602310606	0.297849462366	17	10	3	0	8	0.32
0.0335365047623	0.298924731183	18	10	3	0	8	0.307692307692
0.0347497232515	0.3	19	10	3	0	8	0.296296296296
0.0349676910764	0.298924731183	19	11	3	0	9	0.321428571429
0.0373091897293	0.298924731183	19	12	3	0	9	0.321428571429
0.0394734286226	0.297849462366	19	13	3	0	10	0.344827586207
0.0402263349815	0.298924731183	20	13	3	0	10	0.333333333333
0.0406090510579	0.296774193548	20	14	3	0	12	0.375
0.0424268310444	0.297849462366	21	14	3	0	12	0.363636363636
0.0428774518553	0.296774193548	21	15	3	0	13	0.382352941176
0.0447625330347	0.294623655914	21	16	3	0	15	0.416666666667
0.0450052542247	0.291397849462	21	17	3	0	18	0.461538461538
0.048979867122	0.291397849462	21	18	3	0	18	0.461538461538
0.0491758346795	0.291397849462	22	18	3	0	18	0.45
0.0542689054093	0.29247311828	23	18	3	0	18	0.439024390244
0.0544732210034	0.291397849462	24	18	3	0	18	0.428571428571
0.0567853580927	0.291397849462	25	18	3	0	18	0.418604651163
0.0568315308613	0.29247311828	26	18	3	0	18	0.409090909091
0.0571129216684	0.293548387097	27	18	3	0	18	0.4
0.0578324418066	0.29247311828	27	19	3	0	19	0.413043478261
0.0639967260321	0.291397849462	27	20	3	0	20	0.425531914894
0.0649228188454	0.29247311828	28	20	3	0	20	0.416666666667
0.0656668889891	0.293548387097	29	20	3	0	20	0.408163265306
0.0699157106939	0.291397849462	29	21	3	0	22	0.43137254902
0.0705644345965	0.29247311828	30	21	3	0	22	0.423076923077
0.0708464900924	0.293548387097	31	21	3	0	22	0.415094339623
0.0714381021	0.294623655914	32	21	3	0	22	0.407407407407
0.072699254669	0.294623655914	32	22	3	0	22	0.407407407407
0.0730065953704	0.293548387097	33	22	3	0	22	0.4
0.0747425037299	0.29247311828	33	23	3	0	23	0.410714285714
0.0748295055736	0.293548387097	34	23	3	0	23	0.40350877193
0.0750212406116	0.294623655914	35	23	3	0	23	0.396551724138
0.0754331176517	0.294623655914	36	23	3	0	23	0.389830508475
0.0764053554015	0.293548387097	36	24	3	0	24	0.4
0.0804844775857	0.294623655914	37	24	3	0	24	0.393442622951
0.0805258238021	0.293548387097	37	25	3	0	25	0.403225806452
0.081189023388	0.293548387097	38	25	3	0	25	0.396825396825
0.0812501892466	0.291397849462	38	26	3	0	27	0.415384615385
0.0815789619432	0.29247311828	39	26	3	0	27	0.409090909091
0.0824497003393	0.293548387097	40	26	3	0	27	0.402985074627
0.0824988423884	0.293548387097	41	26	3	0	27	0.397058823529
0.0850988316288	0.294623655914	42	26	3	0	27	0.391304347826
0.0862527196843	0.294623655914	42	27	3	0	27	0.391304347826
0.0867868052906	0.293548387097	42	28	3	0	28	0.4
0.0880638271111	0.294623655914	43	28	3	0	28	0.394366197183
0.0882280975605	0.294623655914	43	29	3	0	28	0.394366197183
0.089637618674	0.291397849462	43	30	3	0	31	0.418918918919
0.0909689899037	0.291397849462	44	30	3	0	31	0.413333333333
0.0911987956274	0.290322580645	45	30	3	0	31	0.407894736842
0.0921227677697	0.291397849462	46	30	3	0	31	0.402597402597
0.0927899814508	0.291397849462	47	30	3	0	31	0.397435897436
0.0934542562401	0.290322580645	47	31	3	0	32	0.405063291139
0.0941110406855	0.288172043011	47	32	3	0	34	0.41975308642
0.0955930376956	0.287096774194	48	32	3	0	34	0.414634146341
0.101344871899	0.288172043011	49	32	3	0	34	0.409638554217
0.103379293282	0.289247311828	50	32	3	0	34	0.404761904762
0.103446541569	0.290322580645	51	32	3	0	34	0.4
0.103723161006	0.291397849462	52	32	3	0	34	0.395348837209
0.104161772658	0.289247311828	52	33	3	0	36	0.409090909091
0.105043448647	0.289247311828	52	34	3	0	36	0.409090909091
0.107726185155	0.290322580645	53	34	3	0	36	0.404494382022
