# time 	 divergence 	 # of mutations 	 # IGC chances 	 IGC length 	 # IGC failures 	 Changes due to IGC  	 % change due to IGC 
0.0	0.497076023392	0	0	0	0	0	0.0
0.00159775134761	0.497076023392	1	0	0	0	0	0.0
0.00227441453013	0.498050682261	2	0	0	0	0	0.0
0.00375947873622	0.497076023392	3	0	0	0	0	0.0
0.00897537046658	0.497076023392	4	0	0	0	0	0.0
0.00912948371417	0.498050682261	5	0	0	0	0	0.0
0.0100830182543	0.497076023392	6	0	0	0	0	0.0
0.0106361817155	0.498050682261	7	0	0	0	0	0.0
0.0149808177028	0.498050682261	8	0	0	0	0	0.0
0.0176620184736	0.499025341131	9	0	0	0	0	0.0
0.0193596421726	0.5	10	0	0	0	0	0.0
0.0198336047526	0.500974658869	11	0	0	0	0	0.0
0.0203096242014	0.501949317739	12	0	0	0	0	0.0
0.0204924743052	0.502923976608	13	0	0	0	0	0.0
0.0217864991934	0.501949317739	14	0	0	0	0	0.0
0.0230650539444	0.501949317739	15	0	0	0	0	0.0
0.0234013761322	0.501949317739	16	0	0	0	0	0.0
0.0262304462475	0.494152046784	16	1	12	0	8	0.333333333333
0.0265667357662	0.493177387914	17	1	12	0	8	0.32
0.0295351384473	0.493177387914	18	1	12	0	8	0.307692307692
0.0295485692012	0.494152046784	19	1	12	0	8	0.296296296296
0.0312430227024	0.495126705653	20	1	12	0	8	0.285714285714
0.0324841947794	0.492202729045	20	2	6	0	11	0.354838709677
0.0332239585907	0.493177387914	21	2	6	0	11	0.34375
0.033582462637	0.492202729045	22	2	6	0	11	0.333333333333
0.0336007096662	0.491228070175	22	3	6	0	12	0.352941176471
0.0345898238006	0.491228070175	23	3	6	0	12	0.342857142857
0.0356846230251	0.491228070175	24	3	6	0	12	0.333333333333
0.0362477140194	0.492202729045	25	3	6	0	12	0.324324324324
0.0368894897317	0.493177387914	26	3	6	0	12	0.315789473684
0.0371611176916	0.494152046784	27	3	6	0	12	0.307692307692
0.0396872289363	0.495126705653	28	3	6	0	12	0.3
0.0410272461837	0.496101364522	29	3	6	0	12	0.292682926829
0.0416248496542	0.495126705653	30	3	6	0	12	0.285714285714
0.0428743258722	0.495126705653	31	3	6	0	12	0.279069767442
0.0439721909734	0.495126705653	32	3	6	0	12	0.272727272727
0.0443482684815	0.495126705653	33	3	6	0	12	0.266666666667
0.045732541947	0.495126705653	34	3	6	0	12	0.260869565217
0.0515462382005	0.496101364522	35	3	6	0	12	0.255319148936
0.0518915124925	0.496101364522	36	3	6	0	12	0.25
0.054154323571	0.497076023392	37	3	6	0	12	0.244897959184
0.0543664244664	0.498050682261	38	3	6	0	12	0.24
0.0543884837146	0.495126705653	38	4	12	0	15	0.283018867925
0.0583745361787	0.496101364522	39	4	12	0	15	0.277777777778
0.0585420510954	0.495126705653	40	4	12	0	15	0.272727272727
0.0616885728651	0.495126705653	41	4	12	0	15	0.267857142857
0.0623630470539	0.496101364522	42	4	12	0	15	0.263157894737
0.0629835385809	0.497076023392	43	4	12	0	15	0.258620689655
0.0632556789715	0.497076023392	44	4	12	0	15	0.254237288136
0.0643568917951	0.498050682261	45	4	12	0	15	0.25
0.0653442021622	0.495126705653	45	5	6	0	18	0.285714285714
0.0654084815808	0.495126705653	46	5	6	0	18	0.28125
0.0656990694826	0.495126705653	47	5	6	0	18	0.276923076923
0.0668343967586	0.496101364522	48	5	6	0	18	0.272727272727
0.069752194067	0.497076023392	49	5	6	0	18	0.268656716418
0.0705606071327	0.497076023392	50	5	6	0	18	0.264705882353
0.0713944056526	0.498050682261	51	5	6	0	18	0.260869565217
0.0730337822047	0.496101364522	51	6	3	0	20	0.281690140845
0.0740815243234	0.497076023392	52	6	3	0	20	0.277777777778
0.0742359577725	0.496101364522	53	6	3	0	20	0.27397260274
0.0745497128018	0.497076023392	54	6	3	0	20	0.27027027027
0.076914178513	0.496101364522	55	6	3	0	20	0.266666666667
0.0771221146486	0.497076023392	56	6	3	0	20	0.263157894737
0.081515445559	0.497076023392	57	6	3	0	20	0.25974025974
0.081887678427	0.498050682261	58	6	3	0	20	0.25641025641
0.0822197642735	0.494152046784	58	7	6	0	24	0.292682926829
0.0831358768606	0.494152046784	59	7	6	0	24	0.289156626506
0.0834814924028	0.494152046784	60	7	6	0	24	0.285714285714
0.0855376530023	0.493177387914	61	7	6	0	24	0.282352941176
0.0872671927042	0.491228070175	61	8	3	0	26	0.298850574713
0.0876949028289	0.492202729045	62	8	3	0	26	0.295454545455
0.0953856359037	0.493177387914	63	8	3	0	26	0.292134831461
0.0970820752052	0.494152046784	64	8	3	0	26	0.288888888889
0.0983110590853	0.494152046784	65	8	3	0	26	0.285714285714
0.100355257574	0.495126705653	66	8	3	0	26	0.282608695652
0.102436737307	0.496101364522	67	8	3	0	26	0.279569892473
0.106796509015	0.497076023392	68	8	3	0	26	0.276595744681
0.107107949409	0.498050682261	69	8	3	0	26	0.273684210526
0.107237379097	0.499025341131	70	8	3	0	26	0.270833333333
0.108792304283	0.5	71	8	3	0	26	0.268041237113
0.109908691363	0.500974658869	72	8	3	0	26	0.265306122449
0.110315621831	0.501949317739	73	8	3	0	26	0.262626262626
0.110802725033	0.502923976608	74	8	3	0	26	0.26
0.112267175643	0.501949317739	75	8	3	0	26	0.257425742574
0.114712679906	0.502923976608	76	8	3	0	26	0.254901960784
0.11615970264	0.503898635478	77	8	3	0	26	0.252427184466
0.121688397534	0.504873294347	78	8	3	0	26	0.25
0.122291196444	0.504873294347	79	8	3	0	26	0.247619047619
