# time 	 divergence 	 # of mutations 	 # IGC chances 	 IGC length 	 # IGC failures 	 Changes due to IGC  	 % change due to IGC 
0.0	0.00213675213675	0	0	0	0	0	0.0
0.00176077599507	0.00213675213675	0	1	15	0	0	0.0
0.00591458431008	0.00213675213675	0	2	18	0	0	0.0
0.0061674297614	0.0042735042735	1	2	18	0	0	0.0
0.00912278647949	0.00641025641026	2	2	18	0	0	0.0
0.0122895370903	0.00641025641026	2	3	6	0	0	0.0
0.0127736717484	0.0042735042735	2	4	51	0	1	0.333333333333
0.0132611833974	0.0042735042735	2	5	18	0	1	0.333333333333
